fishID,year,month,day,tl,wt
1378,1993,7,NA,73,4.8
1398,1993,7,NA,74,4.5
1167,1993,7,NA,74,4.6
1421,1993,7,NA,74,4.7
1160,1993,7,NA,74,5.2
1311,1993,7,NA,75,4.8
1131,1993,7,NA,75,4.8
1165,1993,7,NA,75,5.2
1411,1993,7,NA,75,5.3
1204,1993,7,NA,76,4.9
1317,1993,7,NA,76,5.1
1133,1993,7,NA,76,5.1
1389,1993,7,NA,76,5.8
1375,1993,7,NA,77,5.9
1148,1993,7,NA,77,6.1
1428,1993,7,NA,77,6.5
1159,1993,7,NA,78,5.8
1281,1993,7,NA,78,6.3
1149,1993,7,NA,78,6.4
1422,1993,7,NA,78,7.2
1390,1993,7,NA,79,5.3
1210,1993,7,NA,79,5.6
1374,1993,7,NA,79,5.9
1147,1993,7,NA,79,6.2
1138,1993,7,NA,80,5.3
1310,1993,7,NA,80,5.7
1166,1993,7,NA,80,6.2
1324,1993,7,NA,80,6.5
1246,1993,7,NA,81,6.3
1376,1993,7,NA,81,6.4
1109,1993,7,NA,81,6.7
1372,1993,7,NA,81,6.9
1172,1993,7,NA,82,6.6
1132,1993,7,NA,82,7.2
1397,1993,7,NA,82,7.5
1275,1993,7,NA,82,7.9
1368,1993,7,NA,83,6.9
1129,1993,7,NA,83,7.1
1188,1993,7,NA,83,7.3
1303,1993,7,NA,83,7.8
1157,1993,7,NA,83,7.8
1278,1993,7,NA,84,7.1
1103,1993,7,NA,84,7.6
1187,1993,7,NA,84,7.6
1299,1993,7,NA,84,8.1
1230,1993,7,NA,85,5.9
1373,1993,7,NA,85,7.5
1179,1993,7,NA,85,7.9
1370,1993,7,NA,85,8.6
1211,1993,7,NA,86,6.9
1306,1993,7,NA,86,7.1
1313,1993,7,NA,86,7.9
1201,1993,7,NA,86,8.4
1202,1993,7,NA,87,7.2
1108,1993,7,NA,87,7.8
1371,1993,7,NA,87,8
1284,1993,7,NA,87,9.1
1200,1993,7,NA,88,7.9
1276,1993,7,NA,88,9
1369,1993,7,NA,88,9.2
1127,1993,7,NA,89,7.8
1388,1993,7,NA,89,9.4
1277,1993,7,NA,89,9.6
1104,1993,7,NA,89,9.6
1164,1993,7,NA,90,7.6
1203,1993,7,NA,90,8
1181,1993,7,NA,90,8.4
1416,1993,7,NA,90,8.5
1274,1993,7,NA,90,9.7
1163,1993,7,NA,91,8.5
1402,1993,7,NA,91,8.7
1367,1993,7,NA,91,9.4
1182,1993,7,NA,91,9.9
1315,1993,7,NA,92,8.3
1197,1993,7,NA,92,8.5
1384,1993,7,NA,92,8.9
1101,1993,7,NA,92,10.3
1249,1993,7,NA,93,8.6
1434,1993,7,NA,93,9.7
1102,1993,7,NA,93,10.6
1279,1993,7,NA,93,10.9
1198,1993,7,NA,94,8.8
1105,1993,7,NA,94,9.3
1396,1993,7,NA,94,10.4
1273,1993,7,NA,94,10.9
1107,1993,7,NA,95,9.5
1307,1993,7,NA,95,10.3
1308,1993,7,NA,95,10.4
1162,1993,7,NA,95,10.4
1345,1993,7,NA,96,10.6
1194,1993,7,NA,96,11.3
1173,1993,7,NA,96,11.3
1351,1993,7,NA,96,12.5
1222,1993,7,NA,97,9.9
1215,1993,7,NA,97,11.1
1268,1993,7,NA,97,11.4
1407,1993,7,NA,97,12.2
1207,1993,7,NA,98,10.5
1404,1993,7,NA,98,12.4
1408,1993,7,NA,98,12.5
1094,1993,7,NA,98,12.5
1405,1993,7,NA,99,12.2
1293,1993,7,NA,99,12.6
1087,1993,7,NA,99,12.7
1106,1993,7,NA,99,13
1126,1993,7,NA,100,9.6
1100,1993,7,NA,100,11.8
1305,1993,7,NA,100,12.7
1099,1993,7,NA,100,13.8
1415,1993,7,NA,100,13.9
1212,1993,7,NA,101,10.5
1217,1993,7,NA,101,12.4
1435,1993,7,NA,101,12.6
1381,1993,7,NA,101,13.4
1427,1993,7,NA,102,11
1218,1993,7,NA,102,11.9
1096,1993,7,NA,102,13.1
1433,1993,7,NA,102,13.3
1158,1993,7,NA,103,11.6
1366,1993,7,NA,103,12.6
1090,1993,7,NA,103,14.3
1383,1993,7,NA,103,14.4
1232,1993,7,NA,104,11.6
1196,1993,7,NA,104,12.1
1365,1993,7,NA,104,12.9
1382,1993,7,NA,104,15.1
1093,1993,7,NA,105,13.9
1406,1993,7,NA,105,14.2
1272,1993,7,NA,105,15
1115,1993,7,NA,105,15.4
1225,1993,7,NA,106,10.6
1403,1993,7,NA,106,14
1314,1993,7,NA,106,14.6
1097,1993,7,NA,106,14.9
1124,1993,7,NA,106,15
1125,1993,7,NA,107,13.1
1122,1993,7,NA,107,14
1088,1993,7,NA,107,14.4
1420,1993,7,NA,107,15.3
1298,1993,7,NA,107,16.7
1386,1993,7,NA,108,12.7
1117,1993,7,NA,108,13.1
1128,1993,7,NA,108,15
1361,1993,7,NA,108,16.3
1297,1993,7,NA,109,15.4
1330,1993,7,NA,109,15.5
1089,1993,7,NA,109,16
1256,1993,7,NA,109,16
1098,1993,7,NA,110,15.7
1271,1993,7,NA,110,16.2
1348,1993,7,NA,110,18.4
1363,1993,7,NA,111,18.1
1401,1993,7,NA,111,18.1
1120,1993,7,NA,111,18.3
1091,1993,7,NA,111,20.5
1123,1993,7,NA,112,14.5
1443,1993,7,NA,112,14.9
1342,1993,7,NA,112,16.8
1110,1993,7,NA,112,17.2
1228,1993,7,NA,113,14.8
1312,1993,7,NA,113,16
1380,1993,7,NA,113,17.2
1186,1993,7,NA,113,18.5
1195,1993,7,NA,114,12.7
1379,1993,7,NA,114,16.5
1387,1993,7,NA,114,16.9
1143,1993,7,NA,114,17.1
1190,1993,7,NA,115,16.6
1302,1993,7,NA,115,18.5
1419,1993,7,NA,115,18.6
1121,1993,7,NA,115,20.1
1119,1993,7,NA,116,16.9
1184,1993,7,NA,116,19.6
1336,1993,7,NA,116,20.6
1362,1993,7,NA,116,21.9
1221,1993,7,NA,117,17.2
1301,1993,7,NA,117,18.1
1095,1993,7,NA,117,18.8
1286,1993,7,NA,117,21.5
1114,1993,7,NA,118,17.3
1360,1993,7,NA,118,19.6
1145,1993,7,NA,118,20.5
1289,1993,7,NA,118,20.8
1092,1993,7,NA,119,17.8
1288,1993,7,NA,119,18.7
1152,1993,7,NA,119,18.9
1118,1993,7,NA,119,19
1364,1993,7,NA,119,20.1
1193,1993,7,NA,120,17.3
1155,1993,7,NA,120,18.1
1436,1993,7,NA,120,19.3
1086,1993,7,NA,120,20.6
1350,1993,7,NA,120,21.3
1180,1993,7,NA,121,20.4
1285,1993,7,NA,121,20.8
1329,1993,7,NA,121,21.6
1140,1993,7,NA,121,23.1
1287,1993,7,NA,122,20
1176,1993,7,NA,122,21.4
1141,1993,7,NA,122,24.3
1341,1993,7,NA,122,26.9
1178,1993,7,NA,123,22
1282,1993,7,NA,123,22.3
1234,1993,7,NA,124,18.6
1156,1993,7,NA,124,21.2
1300,1993,7,NA,124,21.8
1358,1993,7,NA,124,23.2
1177,1993,7,NA,125,21.4
1437,1993,7,NA,125,21.8
1219,1993,7,NA,125,24.7
1394,1993,7,NA,125,26.8
1424,1993,7,NA,126,21.8
1116,1993,7,NA,126,21.8
1327,1993,7,NA,126,24.7
1113,1993,7,NA,127,21.6
1220,1993,7,NA,127,21.7
1269,1993,7,NA,127,25.7
1429,1993,7,NA,127,26.3
1359,1993,7,NA,128,25.2
1206,1993,7,NA,128,26.8
1270,1993,7,NA,128,30.3
1250,1993,7,NA,129,22.2
1111,1993,7,NA,129,22.9
1439,1993,7,NA,129,24.7
1338,1993,7,NA,129,27.1
1251,1993,7,NA,130,24.5
1339,1993,7,NA,130,25.1
1283,1993,7,NA,130,29.3
1142,1993,7,NA,130,29.9
1199,1993,7,NA,131,18.4
1229,1993,7,NA,131,24.3
1418,1993,7,NA,131,25.9
1328,1993,7,NA,131,29.1
2206,1993,7,NA,132,26.6
1261,1993,7,NA,132,27.7
1395,1993,7,NA,132,32.8
1112,1993,7,NA,133,26.2
1346,1993,7,NA,133,29.6
1253,1993,7,NA,134,26.2
1347,1993,7,NA,134,27.9
1144,1993,7,NA,134,29.7
1290,1993,7,NA,134,30.6
1238,1993,7,NA,135,25.4
1337,1993,7,NA,135,32.3
1252,1993,7,NA,136,27.2
1326,1993,7,NA,136,31
2205,1993,7,NA,136,31
1254,1993,7,NA,137,25.2
1393,1993,7,NA,137,29.6
1236,1993,7,NA,137,34.3
1292,1993,7,NA,137,34.7
1266,1993,7,NA,138,30.2
1295,1993,7,NA,138,31.6
1417,1993,7,NA,139,33.5
1235,1993,7,NA,139,33.5
1262,1993,7,NA,140,31.3
1414,1993,7,NA,140,32.4
1294,1993,7,NA,141,31.6
1146,1993,7,NA,141,32.3
1344,1993,7,NA,142,32.1
1154,1993,7,NA,142,32.4
1265,1993,7,NA,143,35.9
1425,1993,7,NA,143,38.1
1392,1993,7,NA,143,38.1
1242,1993,7,NA,144,35.1
1343,1993,7,NA,144,39.6
1237,1993,7,NA,145,34.7
1349,1993,7,NA,145,39.7
1413,1993,7,NA,146,35.9
1205,1993,7,NA,146,40.8
1241,1993,7,NA,147,38
1441,1993,7,NA,147,40.4
1264,1993,7,NA,148,40
1296,1993,7,NA,148,42.6
1192,1993,7,NA,149,31.4
1263,1993,7,NA,149,41.4
1189,1993,7,NA,150,35.6
1440,1993,7,NA,151,39.9
2204,1993,7,NA,152,33.3
1291,1993,7,NA,152,40.6
1280,1993,7,NA,153,42.1
1438,1993,7,NA,155,41.9
1239,1993,7,NA,155,44.1
1257,1993,7,NA,156,42
1385,1993,7,NA,158,41.2
1442,1993,7,NA,159,38.8
1258,1993,7,NA,162,42.6
1340,1993,7,NA,162,50.8
1260,1993,7,NA,163,51.4
1255,1993,7,NA,165,45
1240,1993,7,NA,166,50.6
1191,1993,7,NA,171,49.5
1267,1993,7,NA,173,65
1259,1993,7,NA,175,53.2
1479,1993,8,NA,55,2
1470,1993,8,NA,55,2.3
1489,1993,8,NA,56,2.4
1816,1993,8,NA,57,2
1490,1993,8,NA,57,2.4
1468,1993,8,NA,57,2.4
1539,1993,8,NA,58,2.3
1465,1993,8,NA,58,2.5
1499,1993,8,NA,59,2.7
1497,1993,8,NA,59,2.7
1475,1993,8,NA,60,2.9
1466,1993,8,NA,60,3
1563,1993,8,NA,61,2.8
1524,1993,8,NA,61,2.8
1616,1993,8,NA,62,2.7
1589,1993,8,NA,63,3.1
1487,1993,8,NA,63,3.2
1658,1993,8,NA,65,3.5
1587,1993,8,NA,66,3.3
1803,1993,8,NA,67,3.2
1717,1993,8,NA,68,4
1815,1993,8,NA,69,3.5
1626,1993,8,NA,69,3.9
1721,1993,8,NA,69,4
1630,1993,8,NA,70,3.6
1720,1993,8,NA,70,3.8
1703,1993,8,NA,71,5.7
1629,1993,8,NA,72,4.1
1731,1993,8,NA,72,4.2
1718,1993,8,NA,72,4.4
1627,1993,8,NA,73,3.9
1734,1993,8,NA,73,4.1
1701,1993,8,NA,73,4.3
1612,1993,8,NA,73,4.7
1709,1993,8,NA,74,4.5
1553,1993,8,NA,74,4.7
1523,1993,8,NA,74,5.3
1779,1993,8,NA,75,4
1564,1993,8,NA,75,4.6
1710,1993,8,NA,75,4.6
1707,1993,8,NA,75,4.8
1739,1993,8,NA,76,4.3
1634,1993,8,NA,76,4.8
1622,1993,8,NA,76,5.2
1698,1993,8,NA,76,5.5
1804,1993,8,NA,77,5.1
1628,1993,8,NA,77,5.4
1663,1993,8,NA,77,5.7
1588,1993,8,NA,77,6.5
1623,1993,8,NA,78,4.9
1738,1993,8,NA,78,5.2
1784,1993,8,NA,78,5.6
1781,1993,8,NA,79,5.3
1621,1993,8,NA,79,5.5
1675,1993,8,NA,79,5.9
1562,1993,8,NA,79,6.1
1778,1993,8,NA,80,5.2
1556,1993,8,NA,80,5.8
1714,1993,8,NA,80,6
1574,1993,8,NA,80,6.3
1566,1993,8,NA,81,6
1767,1993,8,NA,81,6.2
1454,1993,8,NA,81,6.4
1786,1993,8,NA,81,6.4
1635,1993,8,NA,82,6
1571,1993,8,NA,82,6
1719,1993,8,NA,82,6.6
1728,1993,8,NA,82,6.7
1625,1993,8,NA,83,5.9
1774,1993,8,NA,83,6
1569,1993,8,NA,83,6
1696,1993,8,NA,83,6.8
1555,1993,8,NA,84,6.2
1770,1993,8,NA,84,7.2
1794,1993,8,NA,84,7.4
1704,1993,8,NA,85,6.1
1777,1993,8,NA,85,6.6
1565,1993,8,NA,85,7.3
1561,1993,8,NA,85,7.4
1560,1993,8,NA,86,7.1
1766,1993,8,NA,86,7.3
1793,1993,8,NA,86,7.5
1463,1993,8,NA,86,8.7
1697,1993,8,NA,87,7.8
1446,1993,8,NA,87,8.2
1495,1993,8,NA,87,9.4
1705,1993,8,NA,88,7.4
1736,1993,8,NA,88,7.7
1545,1993,8,NA,88,8.8
1501,1993,8,NA,88,9.6
1452,1993,8,NA,89,7.2
1762,1993,8,NA,89,7.7
1737,1993,8,NA,89,8.6
1496,1993,8,NA,89,9.5
1708,1993,8,NA,90,6.6
1764,1993,8,NA,90,8.7
1486,1993,8,NA,90,8.9
1514,1993,8,NA,90,10.6
1699,1993,8,NA,91,7.9
1735,1993,8,NA,91,8.5
1471,1993,8,NA,91,9.2
1522,1993,8,NA,91,9.5
1712,1993,8,NA,92,7.7
1456,1993,8,NA,92,9.2
1799,1993,8,NA,92,9.2
1472,1993,8,NA,92,11.7
1716,1993,8,NA,93,7.8
1567,1993,8,NA,93,8.4
1740,1993,8,NA,93,9.4
1557,1993,8,NA,93,10.4
1715,1993,8,NA,94,8.7
1554,1993,8,NA,94,9.3
1590,1993,8,NA,94,10.9
1741,1993,8,NA,95,9.5
1476,1993,8,NA,95,10.7
1664,1993,8,NA,95,11.1
1481,1993,8,NA,95,11.2
1669,1993,8,NA,96,10.4
1733,1993,8,NA,96,11
1494,1993,8,NA,96,11.4
1674,1993,8,NA,97,11.2
1544,1993,8,NA,97,11.5
1761,1993,8,NA,97,11.8
1483,1993,8,NA,97,11.9
1660,1993,8,NA,98,9.7
1763,1993,8,NA,98,11.8
1492,1993,8,NA,98,12.8
1485,1993,8,NA,98,13.4
1507,1993,8,NA,99,11.3
1550,1993,8,NA,99,11.5
1702,1993,8,NA,100,11.2
1480,1993,8,NA,100,12.8
1448,1993,8,NA,100,13
1633,1993,8,NA,101,11.9
1771,1993,8,NA,101,11.9
1665,1993,8,NA,102,11.5
1772,1993,8,NA,102,12.8
1464,1993,8,NA,102,13.1
1460,1993,8,NA,102,13.3
1542,1993,8,NA,103,11.7
1459,1993,8,NA,103,13.3
1695,1993,8,NA,103,15
1700,1993,8,NA,104,10.7
1447,1993,8,NA,104,12.1
1706,1993,8,NA,104,12.3
1518,1993,8,NA,104,13.6
1780,1993,8,NA,105,11
1453,1993,8,NA,105,13.2
1568,1993,8,NA,105,13.3
1667,1993,8,NA,105,13.8
1713,1993,8,NA,106,11.8
1810,1993,8,NA,106,12.2
1467,1993,8,NA,106,14.2
1457,1993,8,NA,106,15
1455,1993,8,NA,107,14.7
1474,1993,8,NA,107,14.8
1668,1993,8,NA,107,15.1
1797,1993,8,NA,107,16.1
1506,1993,8,NA,108,14.4
1509,1993,8,NA,108,15
1643,1993,8,NA,108,15.8
1680,1993,8,NA,108,16.1
1617,1993,8,NA,109,13.9
1814,1993,8,NA,109,14
1711,1993,8,NA,109,14.5
1615,1993,8,NA,109,16.4
1802,1993,8,NA,110,14.9
1519,1993,8,NA,110,15.5
1484,1993,8,NA,110,16
1768,1993,8,NA,110,18.2
1482,1993,8,NA,111,14.6
1516,1993,8,NA,111,15.3
1649,1993,8,NA,111,16.8
1796,1993,8,NA,111,17.2
1662,1993,8,NA,112,15.5
1513,1993,8,NA,112,16.1
1491,1993,8,NA,112,16.5
1773,1993,8,NA,112,22.2
1579,1993,8,NA,113,15.6
1676,1993,8,NA,113,16.7
1512,1993,8,NA,113,18.2
1694,1993,8,NA,113,18.4
1666,1993,8,NA,114,14.1
1681,1993,8,NA,114,16.1
1500,1993,8,NA,114,16.2
1543,1993,8,NA,114,19.5
1504,1993,8,NA,115,15
1732,1993,8,NA,115,16.1
1651,1993,8,NA,115,18.6
1541,1993,8,NA,115,21
1753,1993,8,NA,116,18.7
1503,1993,8,NA,116,19.6
1549,1993,8,NA,116,20.1
1659,1993,8,NA,117,18.8
1691,1993,8,NA,117,19.6
1517,1993,8,NA,117,21.4
1493,1993,8,NA,117,22.2
1573,1993,8,NA,118,17.9
1783,1993,8,NA,118,18.8
1661,1993,8,NA,118,20.2
1462,1993,8,NA,119,19.4
1520,1993,8,NA,119,19.4
1752,1993,8,NA,119,20.8
1801,1993,8,NA,119,22.4
1515,1993,8,NA,120,19
1445,1993,8,NA,120,19.6
1687,1993,8,NA,120,20.2
1473,1993,8,NA,121,18.9
1591,1993,8,NA,121,22.8
1747,1993,8,NA,121,24
1670,1993,8,NA,122,20
1776,1993,8,NA,122,20.3
1586,1993,8,NA,122,20.6
1510,1993,8,NA,122,22.5
1551,1993,8,NA,123,19.4
1671,1993,8,NA,123,21.7
1751,1993,8,NA,123,23.5
1576,1993,8,NA,123,26.1
1582,1993,8,NA,124,22.1
1647,1993,8,NA,124,22.4
1601,1993,8,NA,124,23.5
1677,1993,8,NA,125,20.2
1614,1993,8,NA,125,21.2
1648,1993,8,NA,125,22.5
1613,1993,8,NA,125,23.3
1458,1993,8,NA,125,23.8
1508,1993,8,NA,126,23.9
1673,1993,8,NA,126,26
1547,1993,8,NA,126,26.7
1678,1993,8,NA,127,20.3
1449,1993,8,NA,127,23.7
1521,1993,8,NA,127,24.3
1655,1993,8,NA,127,25.5
1693,1993,8,NA,128,24.5
1685,1993,8,NA,128,25.5
1609,1993,8,NA,128,25.7
1450,1993,8,NA,129,23.4
1692,1993,8,NA,129,25.2
1645,1993,8,NA,129,25.9
1540,1993,8,NA,130,22.4
1656,1993,8,NA,130,25.5
1572,1993,8,NA,130,28.7
1585,1993,8,NA,131,25.2
1743,1993,8,NA,131,28.5
1593,1993,8,NA,132,25.1
1644,1993,8,NA,132,26.8
1631,1993,8,NA,132,28.8
1679,1993,8,NA,133,22.4
1650,1993,8,NA,133,24.2
1577,1993,8,NA,133,25.1
1548,1993,8,NA,133,27.3
1580,1993,8,NA,134,24.2
1618,1993,8,NA,134,25.6
1744,1993,8,NA,134,27.5
1639,1993,8,NA,135,24.2
1798,1993,8,NA,135,27.9
1684,1993,8,NA,135,28
1502,1993,8,NA,135,28.3
1748,1993,8,NA,135,29
1505,1993,8,NA,136,27.8
1690,1993,8,NA,136,31
1581,1993,8,NA,137,28.3
1654,1993,8,NA,137,28.4
1642,1993,8,NA,138,30.2
1594,1993,8,NA,138,31.9
1809,1993,8,NA,138,35.7
1575,1993,8,NA,139,28.9
1742,1993,8,NA,139,36
1597,1993,8,NA,140,31.3
1605,1993,8,NA,140,34.8
1754,1993,8,NA,140,36.4
1552,1993,8,NA,141,27.6
1745,1993,8,NA,141,30.1
1646,1993,8,NA,142,30.9
1637,1993,8,NA,142,32.6
1604,1993,8,NA,143,30.1
1611,1993,8,NA,143,33.6
1641,1993,8,NA,143,33.9
1600,1993,8,NA,144,35.7
1760,1993,8,NA,144,35.8
1598,1993,8,NA,145,36.1
1750,1993,8,NA,145,36.9
1652,1993,8,NA,145,37.5
1599,1993,8,NA,146,32.4
1672,1993,8,NA,146,38.7
1795,1993,8,NA,147,31.7
1606,1993,8,NA,147,39.1
1756,1993,8,NA,148,31.4
1578,1993,8,NA,148,37.5
1686,1993,8,NA,149,37
1632,1993,8,NA,149,37.9
1689,1993,8,NA,150,32
1592,1993,8,NA,150,35.1
1596,1993,8,NA,151,37.3
1653,1993,8,NA,151,38.8
1638,1993,8,NA,152,37
1749,1993,8,NA,152,42.6
1602,1993,8,NA,153,41.9
1769,1993,8,NA,154,38.5
1603,1993,8,NA,154,41.9
1688,1993,8,NA,155,36.9
1583,1993,8,NA,155,43.9
1595,1993,8,NA,156,42.6
1782,1993,8,NA,156,46.5
1584,1993,8,NA,157,39.5
1746,1993,8,NA,157,45.9
1775,1993,8,NA,158,33.8
1610,1993,8,NA,158,39.7
1800,1993,8,NA,159,45.9
1785,1993,8,NA,160,49.2
2203,1993,8,NA,161,38.3
1636,1993,8,NA,163,45.1
1759,1993,8,NA,163,52.4
1620,1993,8,NA,163,54
1640,1993,8,NA,165,47.7
1682,1993,8,NA,165,51
1619,1993,8,NA,166,43.5
1608,1993,8,NA,169,51.5
1683,1993,8,NA,172,47.5
1977,1993,9,NA,55,1.8
1895,1993,9,NA,55,2.1
1894,1993,9,NA,56,1.8
1976,1993,9,NA,56,2
2005,1993,9,NA,57,2.4
1893,1993,9,NA,57,2.5
1892,1993,9,NA,58,2.3
1972,1993,9,NA,58,2.4
1992,1993,9,NA,59,2.6
1974,1993,9,NA,59,2.8
1950,1993,9,NA,60,2.9
1886,1993,9,NA,60,3.3
1958,1993,9,NA,61,2.5
1953,1993,9,NA,61,3.4
1971,1993,9,NA,62,2.5
1975,1993,9,NA,62,2.6
1957,1993,9,NA,63,3.1
1970,1993,9,NA,64,3.1
1973,1993,9,NA,64,3.4
2003,1993,9,NA,65,3.5
1891,1993,9,NA,66,3.5
1954,1993,9,NA,67,3.9
1889,1993,9,NA,68,3.7
1955,1993,9,NA,70,4.2
1986,1993,9,NA,70,4.5
1956,1993,9,NA,71,4.6
2007,1993,9,NA,71,4.9
1947,1993,9,NA,72,4.1
1991,1993,9,NA,72,4.7
1993,1993,9,NA,73,4.3
1985,1993,9,NA,73,4.7
1990,1993,9,NA,74,4.8
1948,1993,9,NA,74,5.1
1969,1993,9,NA,75,4.8
1855,1993,9,NA,75,5.1
1943,1993,9,NA,76,5.3
1884,1993,9,NA,76,5.6
1857,1993,9,NA,77,5.1
1968,1993,9,NA,77,5.1
1983,1993,9,NA,78,4.8
1882,1993,9,NA,78,6
1967,1993,9,NA,79,4.8
1965,1993,9,NA,79,5.8
1931,1993,9,NA,80,5.5
1854,1993,9,NA,80,6.7
1834,1993,9,NA,81,6.3
1966,1993,9,NA,81,6.5
1856,1993,9,NA,82,6.4
1835,1993,9,NA,82,6.7
1883,1993,9,NA,83,6.7
1935,1993,9,NA,83,7.2
1853,1993,9,NA,84,6.3
1929,1993,9,NA,84,7
1836,1993,9,NA,85,5.8
1881,1993,9,NA,85,8.1
1851,1993,9,NA,86,7.8
1875,1993,9,NA,86,8
1940,1993,9,NA,87,8.1
1879,1993,9,NA,87,8.4
1876,1993,9,NA,88,7.6
1833,1993,9,NA,88,7.9
1877,1993,9,NA,89,7.6
1850,1993,9,NA,89,8.8
1928,1993,9,NA,90,8.2
1852,1993,9,NA,90,9.4
1930,1993,9,NA,91,8.7
1847,1993,9,NA,91,9.1
1848,1993,9,NA,92,6.7
1849,1993,9,NA,92,8.4
1864,1993,9,NA,93,9.1
1869,1993,9,NA,93,9.9
1873,1993,9,NA,94,9.8
1938,1993,9,NA,94,10
1870,1993,9,NA,95,10.3
1824,1993,9,NA,95,11.3
1826,1993,9,NA,96,10
1828,1993,9,NA,96,10.9
1878,1993,9,NA,97,10.1
1845,1993,9,NA,97,12.5
1832,1993,9,NA,98,11.4
1840,1993,9,NA,98,12.7
1830,1993,9,NA,99,11.2
1866,1993,9,NA,100,11.3
1846,1993,9,NA,100,11.6
1926,1993,9,NA,101,11.8
1844,1993,9,NA,101,13.1
1880,1993,9,NA,102,13
1839,1993,9,NA,103,13.5
1865,1993,9,NA,103,14
1867,1993,9,NA,104,12.3
1946,1993,9,NA,104,13.3
1827,1993,9,NA,105,14.3
1841,1993,9,NA,105,15.4
1818,1993,9,NA,106,14.8
1949,1993,9,NA,107,12.6
1829,1993,9,NA,107,15.9
1838,1993,9,NA,108,17.3
1913,1993,9,NA,108,18
1939,1993,9,NA,109,14.6
1871,1993,9,NA,109,16.2
1825,1993,9,NA,110,11.9
1861,1993,9,NA,110,15.7
1941,1993,9,NA,111,17.4
1911,1993,9,NA,111,18.1
1874,1993,9,NA,112,16
1863,1993,9,NA,112,17.5
1868,1993,9,NA,113,17.1
1909,1993,9,NA,113,17.6
1952,1993,9,NA,114,14.8
1945,1993,9,NA,114,17.1
1872,1993,9,NA,114,17.6
1819,1993,9,NA,115,19.5
1859,1993,9,NA,115,19.6
1842,1993,9,NA,116,16.8
1817,1993,9,NA,116,19.8
1822,1993,9,NA,117,17.3
1937,1993,9,NA,117,18.8
1823,1993,9,NA,118,15.8
1936,1993,9,NA,118,20.6
1905,1993,9,NA,119,16
1918,1993,9,NA,120,17.1
1999,1993,9,NA,120,22.4
1860,1993,9,NA,120,22.6
1914,1993,9,NA,121,24
1901,1993,9,NA,122,21
1908,1993,9,NA,122,23.5
1998,1993,9,NA,123,20.4
1916,1993,9,NA,123,22.2
1837,1993,9,NA,124,20.1
1997,1993,9,NA,124,23.2
1907,1993,9,NA,125,21.3
1843,1993,9,NA,125,23.3
2002,1993,9,NA,126,23.3
1820,1993,9,NA,126,24.7
1888,1993,9,NA,127,22.5
1927,1993,9,NA,127,24.5
1904,1993,9,NA,128,23.2
1915,1993,9,NA,128,24
1858,1993,9,NA,129,26.3
1933,1993,9,NA,130,18.9
1903,1993,9,NA,130,28.1
1932,1993,9,NA,131,22.4
1607,1993,9,NA,131,22.7
1963,1993,9,NA,131,25.5
1934,1993,9,NA,132,21
1821,1993,9,NA,133,31.6
2004,1993,9,NA,134,28.8
1962,1993,9,NA,135,28.8
1906,1993,9,NA,135,28.9
1961,1993,9,NA,136,28.6
1862,1993,9,NA,137,26
1922,1993,9,NA,137,30.3
1917,1993,9,NA,138,26.2
1923,1993,9,NA,139,31.4
1996,1993,9,NA,140,28.5
1925,1993,9,NA,140,32.5
1912,1993,9,NA,141,28
1910,1993,9,NA,141,32.2
1902,1993,9,NA,142,39.4
1919,1993,9,NA,143,34.5
1960,1993,9,NA,144,33
2000,1993,9,NA,146,41.3
2001,1993,9,NA,147,36.6
1964,1993,9,NA,149,33.3
1920,1993,9,NA,150,37.6
1959,1993,9,NA,151,29.8
1921,1993,9,NA,158,43.4
1924,1993,9,NA,168,46.9
2187,1993,10,NA,55,1.8
2135,1993,10,NA,55,2.6
2163,1993,10,NA,56,1.9
2142,1993,10,NA,56,2.4
2144,1993,10,NA,57,2.4
2145,1993,10,NA,57,2.6
2162,1993,10,NA,58,2.4
2159,1993,10,NA,58,2.7
2155,1993,10,NA,59,2.3
2133,1993,10,NA,59,2.7
2150,1993,10,NA,60,2.8
2156,1993,10,NA,60,3
2149,1993,10,NA,61,2.9
2129,1993,10,NA,61,3
2148,1993,10,NA,62,2.7
2132,1993,10,NA,62,3.2
2137,1993,10,NA,63,2.9
2131,1993,10,NA,63,3.7
2128,1993,10,NA,64,3.2
2113,1993,10,NA,64,3.9
2110,1993,10,NA,65,3.5
2136,1993,10,NA,65,3.7
2010,1993,10,NA,66,3.5
2115,1993,10,NA,66,4.2
2060,1993,10,NA,67,3
2094,1993,10,NA,67,3.8
2114,1993,10,NA,68,3.7
2120,1993,10,NA,68,4
2009,1993,10,NA,69,3.1
2125,1993,10,NA,69,4.4
2186,1993,10,NA,70,3.8
2119,1993,10,NA,70,4.2
2121,1993,10,NA,71,4.8
2139,1993,10,NA,71,5
2151,1993,10,NA,72,3.7
2178,1993,10,NA,72,4.1
2160,1993,10,NA,73,4.5
2112,1993,10,NA,73,5.2
2147,1993,10,NA,74,4.1
2177,1993,10,NA,74,5
2034,1993,10,NA,75,4.5
2057,1993,10,NA,75,5
2053,1993,10,NA,76,5.8
2058,1993,10,NA,78,6
2032,1993,10,NA,80,5.5
2127,1993,10,NA,80,7
2184,1993,10,NA,81,6.1
2033,1993,10,NA,82,5.7
2141,1993,10,NA,82,7.1
2025,1993,10,NA,83,5.8
2146,1993,10,NA,84,6.7
